YEAR,MO,DY,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,ALLSKY_KT,ALLSKY_SFC_LW_DWN,ALLSKY_SFC_PAR_TOT,CLRSKY_SFC_PAR_TOT,ALLSKY_SFC_UVA,ALLSKY_SFC_UVB,ALLSKY_SFC_UV_INDEX,WS2M,T2M,TS,T2M_RANGE
2022,11,10,7.06,7.78,0.66,406.84,139.73,150.45,18.65,0.56,2.95,2.94,26.53,28.01,-266.41
2022,11,11,6.35,7.67,0.59,419.98,128.7,150.85,17.55,0.54,2.85,2.92,26.87,28.3,-265.99
2022,11,12,5.81,7.7,0.54,419.39,118.23,151.45,16.37,0.51,2.67,3.12,26.41,27.3,-268.44
2022,11,13,6.6,7.67,0.61,416.31,131.85,149.16,17.84,0.54,2.86,3.59,26.46,27.79,-267.45
2022,11,14,5.86,7.71,0.55,416.73,118.2,150.66,16.34,0.5,2.62,3.77,26.73,28.02,-267.23
2022,11,15,7.1,7.8,0.66,402.09,141.26,151.18,18.74,0.57,-999.0,3.18,26.32,27.94,-266.15
2022,11,16,7.26,7.81,0.67,396.63,142.2,149.98,18.82,0.58,3.11,3.21,26.26,27.87,-266.17
2022,11,17,7.33,7.68,0.68,400.05,142.71,147.14,18.63,0.57,3.08,3.43,26.38,27.89,-266.25
2022,11,18,7.09,7.82,0.66,397.95,139.27,150.42,18.55,0.58,3.1,3.2,26.81,28.14,-265.82
2022,11,19,6.84,7.67,0.63,399.71,133.81,147.2,17.83,0.56,3.0,3.5,26.94,28.15,-265.61
2022,11,20,6.9,7.53,0.64,400.97,134.3,144.03,17.59,0.55,2.98,3.37,26.0,27.01,-268.25
2022,11,21,7.01,7.61,0.65,397.49,137.55,146.66,18.18,0.56,3.03,3.46,26.12,27.39,-266.83
2022,11,22,5.0,7.62,0.46,416.83,101.38,148.3,14.23,0.46,2.44,3.88,26.52,27.51,-267.44
2022,11,23,7.3,7.69,0.68,400.69,142.84,148.52,18.78,0.56,3.02,3.08,26.6,27.85,-266.23
2022,11,24,6.54,7.6,0.61,413.05,129.59,147.72,17.41,0.52,2.77,3.21,26.58,28.15,-265.68
2022,11,25,7.27,7.51,0.67,403.35,142.28,145.43,18.52,0.58,3.14,3.8,27.15,28.54,-265.94
2022,11,26,7.02,7.64,0.65,407.41,138.1,147.93,18.38,0.59,3.23,3.65,27.07,28.55,-266.24
2022,11,27,7.12,7.59,0.66,406.84,139.12,146.5,18.27,0.59,3.19,3.45,26.89,28.25,-267.26
2022,11,28,7.07,7.68,0.66,405.7,139.31,149.05,18.45,0.59,3.17,3.42,27.08,28.48,-266.4
2022,11,29,5.71,7.64,0.53,418.48,114.58,148.59,15.92,0.53,2.85,4.07,26.92,28.23,-267.12
2022,11,30,2.08,7.49,0.2,424.71,45.41,146.45,6.88,0.23,1.2,3.05,25.3,26.1,-270.58
2022,12,1,5.32,7.62,0.49,419.78,106.42,148.05,14.91,0.48,2.59,3.8,26.44,27.44,-267.62
2022,12,2,7.35,-999.0,-999.0,393.55,-999.0,-999.0,-999.0,-999.0,-999.0,4.5,27.21,28.4,-266.77
2022,12,3,7.23,-999.0,-999.0,398.92,-999.0,-999.0,-999.0,-999.0,-999.0,4.49,27.12,28.24,-266.88
2022,12,4,7.0,-999.0,-999.0,408.66,-999.0,-999.0,-999.0,-999.0,-999.0,4.27,26.97,28.19,-267.1
2022,12,5,6.05,-999.0,-999.0,419.4,-999.0,-999.0,-999.0,-999.0,-999.0,4.45,27.01,28.19,-267.03
2022,12,6,7.53,-999.0,-999.0,390.27,-999.0,-999.0,-999.0,-999.0,-999.0,3.73,27.19,28.51,-266.33
2022,12,7,7.44,-999.0,-999.0,387.02,-999.0,-999.0,-999.0,-999.0,-999.0,3.5,26.97,28.55,-265.85
2022,12,8,7.13,-999.0,-999.0,402.91,-999.0,-999.0,-999.0,-999.0,-999.0,3.0,27.3,28.97,-265.39
2022,12,9,7.23,-999.0,-999.0,411.95,-999.0,-999.0,-999.0,-999.0,-999.0,3.59,27.45,29.02,-266.23
2022,12,10,7.31,-999.0,-999.0,407.07,-999.0,-999.0,-999.0,-999.0,-999.0,3.36,27.69,29.3,-265.88
2022,12,11,7.28,-999.0,-999.0,398.04,-999.0,-999.0,-999.0,-999.0,-999.0,3.3,27.73,29.3,-266.4
2022,12,12,7.44,-999.0,-999.0,382.95,-999.0,-999.0,-999.0,-999.0,-999.0,3.1,27.34,29.14,-266.0
2022,12,13,7.52,7.68,-999.0,383.16,-999.0,-999.0,-999.0,-999.0,-999.0,3.33,27.47,29.27,-264.88
2022,12,14,7.39,-999.0,-999.0,385.88,-999.0,-999.0,-999.0,-999.0,-999.0,3.76,27.69,29.31,-265.05
2022,12,15,6.98,-999.0,-999.0,392.71,-999.0,-999.0,-999.0,-999.0,-999.0,3.79,27.29,28.74,-266.72
2022,12,16,7.53,-999.0,-999.0,387.13,-999.0,-999.0,-999.0,-999.0,-999.0,3.75,27.56,29.08,-266.37
2022,12,17,7.41,-999.0,-999.0,386.38,-999.0,-999.0,-999.0,-999.0,-999.0,3.33,27.94,29.41,-266.45
2022,12,18,6.94,-999.0,-999.0,384.16,-999.0,-999.0,-999.0,-999.0,-999.0,3.4,27.8,29.38,-266.42
2022,12,19,7.49,-999.0,-999.0,385.1,-999.0,-999.0,-999.0,-999.0,-999.0,3.3,27.44,29.38,-264.93
2022,12,20,7.56,7.67,-999.0,386.74,-999.0,-999.0,-999.0,-999.0,-999.0,3.43,27.61,29.48,-265.99
2022,12,21,7.41,-999.0,-999.0,405.42,-999.0,-999.0,-999.0,-999.0,-999.0,3.17,27.49,29.17,-266.84
2022,12,22,6.91,-999.0,-999.0,407.76,-999.0,-999.0,-999.0,-999.0,-999.0,3.78,27.79,29.26,-266.56
2022,12,23,7.02,-999.0,-999.0,406.19,-999.0,-999.0,-999.0,-999.0,-999.0,3.27,28.08,29.69,-265.74
2022,12,24,6.12,-999.0,-999.0,410.55,-999.0,-999.0,-999.0,-999.0,-999.0,3.56,27.54,29.01,-266.91
2022,12,25,5.9,-999.0,-999.0,405.66,-999.0,-999.0,-999.0,-999.0,-999.0,3.97,27.13,28.68,-267.5
2022,12,26,7.29,-999.0,-999.0,394.56,-999.0,-999.0,-999.0,-999.0,-999.0,3.8,27.16,28.54,-266.35
2022,12,27,5.79,-999.0,-999.0,411.34,-999.0,-999.0,-999.0,-999.0,-999.0,3.72,27.49,29.13,-265.84
2022,12,28,6.98,-999.0,-999.0,404.22,-999.0,-999.0,-999.0,-999.0,-999.0,4.33,27.77,29.3,-266.86
2022,12,29,6.32,-999.0,-999.0,411.0,-999.0,-999.0,-999.0,-999.0,-999.0,4.01,27.5,29.08,-266.42
2022,12,30,7.05,-999.0,-999.0,404.04,-999.0,-999.0,-999.0,-999.0,-999.0,4.41,27.73,29.15,-267.15
2022,12,31,6.56,-999.0,-999.0,409.94,-999.0,-999.0,-999.0,-999.0,-999.0,4.57,27.69,29.15,-266.98
2023,1,1,4.79,-999.0,-999.0,428.09,-999.0,-999.0,-999.0,-999.0,-999.0,3.48,27.65,29.14,-267.13
2023,1,2,6.83,-999.0,-999.0,410.29,-999.0,-999.0,-999.0,-999.0,-999.0,4.49,27.31,28.76,-267.71
2023,1,3,5.83,-999.0,-999.0,403.69,-999.0,-999.0,-999.0,-999.0,-999.0,4.2,27.33,28.59,-267.57
2023,1,4,7.47,7.71,-999.0,395.81,-999.0,-999.0,-999.0,-999.0,-999.0,3.77,27.33,28.83,-266.66
2023,1,5,7.49,-999.0,-999.0,394.08,-999.0,-999.0,-999.0,-999.0,-999.0,3.52,27.32,28.79,-266.45
2023,1,6,7.38,-999.0,-999.0,393.3,-999.0,-999.0,-999.0,-999.0,-999.0,3.42,27.33,28.94,-266.18
2023,1,7,7.5,-999.0,-999.0,395.84,-999.0,-999.0,-999.0,-999.0,-999.0,3.79,27.44,29.14,-266.25
2023,1,8,6.83,-999.0,-999.0,405.05,-999.0,-999.0,-999.0,-999.0,-999.0,3.82,27.57,29.17,-266.71
2023,1,9,7.54,-999.0,-999.0,394.84,-999.0,-999.0,-999.0,-999.0,-999.0,3.66,27.79,29.41,-266.14
2023,1,10,7.1,-999.0,-999.0,399.42,-999.0,-999.0,-999.0,-999.0,-999.0,3.78,27.69,29.37,-266.02
2023,1,11,6.95,-999.0,-999.0,407.23,-999.0,-999.0,-999.0,-999.0,-999.0,4.18,27.44,28.89,-267.67
2023,1,12,7.51,7.66,-999.0,403.66,-999.0,-999.0,-999.0,-999.0,-999.0,3.66,27.76,29.4,-265.92
2023,1,13,6.89,-999.0,-999.0,415.59,-999.0,-999.0,-999.0,-999.0,-999.0,3.69,27.87,29.58,-266.1
2023,1,14,6.66,-999.0,-999.0,409.11,-999.0,-999.0,-999.0,-999.0,-999.0,4.0,27.49,28.87,-267.38
2023,1,15,6.78,-999.0,-999.0,399.37,-999.0,-999.0,-999.0,-999.0,-999.0,4.01,27.62,29.44,-266.63
2023,1,16,6.01,-999.0,-999.0,402.62,-999.0,-999.0,-999.0,-999.0,-999.0,3.41,27.46,29.01,-266.36
2023,1,17,5.57,-999.0,-999.0,419.23,-999.0,-999.0,-999.0,-999.0,-999.0,4.12,26.9,27.8,-268.56
2023,1,18,5.35,-999.0,-999.0,425.65,-999.0,-999.0,-999.0,-999.0,-999.0,4.33,26.78,27.71,-268.64
2023,1,19,5.65,-999.0,-999.0,413.55,-999.0,-999.0,-999.0,-999.0,-999.0,3.89,27.3,28.63,-266.7
2023,1,20,7.65,-999.0,-999.0,393.26,-999.0,-999.0,-999.0,-999.0,-999.0,3.26,27.37,28.9,-266.11
2023,1,21,7.34,-999.0,-999.0,395.31,-999.0,-999.0,-999.0,-999.0,-999.0,3.12,27.66,29.31,-265.31
2023,1,22,7.54,7.73,-999.0,400.23,-999.0,-999.0,-999.0,-999.0,-999.0,3.17,27.94,29.64,-265.45
2023,1,23,7.32,-999.0,-999.0,403.92,-999.0,-999.0,-999.0,-999.0,-999.0,3.41,27.62,29.42,-266.31
2023,1,24,6.85,-999.0,-999.0,393.98,-999.0,-999.0,-999.0,-999.0,-999.0,3.78,27.66,29.42,-266.06
2023,1,25,7.79,7.92,-999.0,371.34,-999.0,-999.0,-999.0,-999.0,-999.0,3.38,27.41,29.29,-265.22
2023,1,26,7.57,-999.0,-999.0,408.7,-999.0,-999.0,-999.0,-999.0,-999.0,3.3,27.75,29.6,-264.99
2023,1,27,7.58,7.7,-999.0,411.41,-999.0,-999.0,-999.0,-999.0,-999.0,3.45,27.83,29.62,-266.09
2023,1,28,7.52,7.88,-999.0,386.36,-999.0,-999.0,-999.0,-999.0,-999.0,4.4,27.66,29.24,-266.86
2023,1,29,7.43,-999.0,-999.0,405.44,-999.0,-999.0,-999.0,-999.0,-999.0,3.79,28.01,29.64,-266.18
2023,1,30,7.57,-999.0,-999.0,397.84,-999.0,-999.0,-999.0,-999.0,-999.0,4.11,27.98,29.75,-266.2
2023,1,31,6.94,-999.0,-999.0,404.37,-999.0,-999.0,-999.0,-999.0,-999.0,4.23,27.8,29.44,-266.79
2023,2,1,6.99,-999.0,-999.0,411.01,-999.0,-999.0,-999.0,-999.0,-999.0,3.66,27.67,29.46,-266.59
2023,2,2,7.27,-999.0,-999.0,404.91,-999.0,-999.0,-999.0,-999.0,-999.0,3.69,27.96,29.67,-265.99
2023,2,3,7.58,-999.0,-999.0,391.48,-999.0,-999.0,-999.0,-999.0,-999.0,3.88,27.9,29.64,-266.13
2023,2,4,6.63,-999.0,-999.0,420.92,-999.0,-999.0,-999.0,-999.0,-999.0,4.0,28.32,29.84,-266.12
2023,2,5,6.83,-999.0,-999.0,429.11,-999.0,-999.0,-999.0,-999.0,-999.0,3.09,28.15,29.72,-266.45
2023,2,6,2.56,-999.0,-999.0,421.28,-999.0,-999.0,-999.0,-999.0,-999.0,3.51,26.69,27.42,-269.33
2023,2,7,7.58,7.87,-999.0,379.49,-999.0,-999.0,-999.0,-999.0,-999.0,3.96,27.33,28.42,-266.35
2023,2,8,6.17,-999.0,-999.0,405.49,-999.0,-999.0,-999.0,-999.0,-999.0,3.23,27.45,28.8,-266.1
2023,2,9,5.65,-999.0,-999.0,424.34,-999.0,-999.0,-999.0,-999.0,-999.0,3.5,27.47,28.96,-266.92
2023,2,10,-999.0,-999.0,-999.0,392.55,-999.0,-999.0,-999.0,-999.0,-999.0,4.08,27.55,29.05,-266.52
2023,2,11,7.18,7.81,-999.0,395.68,-999.0,-999.0,-999.0,-999.0,-999.0,3.78,27.92,29.28,-265.91
2023,2,12,6.84,-999.0,-999.0,416.8,-999.0,-999.0,-999.0,-999.0,-999.0,3.57,28.05,29.58,-265.7
2023,2,13,7.07,-999.0,-999.0,410.72,-999.0,-999.0,-999.0,-999.0,-999.0,4.16,27.92,29.12,-267.44
2023,2,14,6.53,-999.0,-999.0,406.91,-999.0,-999.0,-999.0,-999.0,-999.0,3.49,27.9,28.91,-267.52
2023,2,15,5.48,-999.0,-999.0,425.32,-999.0,-999.0,-999.0,-999.0,-999.0,3.48,28.01,29.3,-267.2
2023,2,16,6.04,-999.0,-999.0,415.05,-999.0,-999.0,-999.0,-999.0,-999.0,3.59,27.5,28.76,-267.73
2023,2,17,6.76,-999.0,-999.0,414.29,-999.0,-999.0,-999.0,-999.0,-999.0,3.71,27.83,29.08,-266.56
2023,2,18,6.13,-999.0,-999.0,405.49,-999.0,-999.0,-999.0,-999.0,-999.0,3.7,27.89,29.15,-266.84
2023,2,19,6.64,-999.0,-999.0,426.7,-999.0,-999.0,-999.0,-999.0,-999.0,3.64,28.29,29.61,-266.14
2023,2,20,4.99,-999.0,-999.0,427.03,-999.0,-999.0,-999.0,-999.0,-999.0,3.22,27.12,27.73,-269.96
2023,2,21,6.01,-999.0,-999.0,421.88,-999.0,-999.0,-999.0,-999.0,-999.0,4.64,27.36,28.01,-268.7
2023,2,22,5.48,-999.0,-999.0,436.58,-999.0,-999.0,-999.0,-999.0,-999.0,4.42,28.14,29.21,-267.05
2023,2,23,6.49,-999.0,-999.0,416.88,-999.0,-999.0,-999.0,-999.0,-999.0,4.23,27.98,29.16,-266.87
2023,2,24,6.83,-999.0,-999.0,410.59,-999.0,-999.0,-999.0,-999.0,-999.0,3.47,27.85,29.28,-266.65
2023,2,25,5.25,-999.0,-999.0,412.84,-999.0,-999.0,-999.0,-999.0,-999.0,3.12,27.6,29.1,-266.38
2023,2,26,7.2,-999.0,-999.0,408.66,-999.0,-999.0,-999.0,-999.0,-999.0,3.59,27.95,29.48,-266.27
2023,2,27,7.41,7.57,-999.0,404.59,-999.0,-999.0,-999.0,-999.0,-999.0,3.92,27.56,29.16,-266.81
2023,2,28,7.31,7.6,-999.0,401.8,-999.0,-999.0,-999.0,-999.0,-999.0,4.06,27.68,29.17,-266.4
2023,3,1,7.04,-999.0,-999.0,410.62,-999.0,-999.0,-999.0,-999.0,-999.0,4.24,28.06,29.2,-266.38
2023,3,2,7.21,-999.0,-999.0,417.81,-999.0,-999.0,-999.0,-999.0,-999.0,4.45,28.04,29.41,-266.72
2023,3,3,7.22,-999.0,-999.0,405.13,-999.0,-999.0,-999.0,-999.0,-999.0,3.77,27.97,29.44,-266.53
2023,3,4,7.5,-999.0,-999.0,396.57,-999.0,-999.0,-999.0,-999.0,-999.0,3.84,27.93,29.39,-266.39
2023,3,5,7.17,-999.0,-999.0,399.81,-999.0,-999.0,-999.0,-999.0,-999.0,3.62,28.15,29.65,-265.91
2023,3,6,6.55,-999.0,-999.0,404.08,-999.0,-999.0,-999.0,-999.0,-999.0,4.12,28.52,29.9,-266.25
2023,3,7,6.24,-999.0,-999.0,408.87,-999.0,-999.0,-999.0,-999.0,-999.0,4.69,28.64,29.87,-267.06
2023,3,8,7.25,-999.0,-999.0,414.05,-999.0,-999.0,-999.0,-999.0,-999.0,4.55,28.34,29.63,-267.19
2023,3,9,6.24,-999.0,-999.0,409.48,-999.0,-999.0,-999.0,-999.0,-999.0,4.57,27.98,28.98,-267.83
2023,3,10,6.32,-999.0,-999.0,417.0,-999.0,-999.0,-999.0,-999.0,-999.0,3.76,27.82,29.22,-267.05
2023,3,11,7.19,-999.0,-999.0,420.19,-999.0,-999.0,-999.0,-999.0,-999.0,3.62,28.15,29.89,-265.7
2023,3,12,6.85,-999.0,-999.0,430.26,-999.0,-999.0,-999.0,-999.0,-999.0,3.7,28.3,30.01,-266.32
2023,3,13,6.22,-999.0,-999.0,424.37,-999.0,-999.0,-999.0,-999.0,-999.0,3.73,28.08,29.83,-266.27
2023,3,14,6.55,-999.0,-999.0,416.27,-999.0,-999.0,-999.0,-999.0,-999.0,3.38,28.38,30.12,-265.81
2023,3,15,2.86,-999.0,-999.0,440.01,-999.0,-999.0,-999.0,-999.0,-999.0,3.02,26.7,27.48,-269.13
